sample_id,dataset,video_path,label,frame_count,width,height,codec,file_size_mb,manipulation,generator,subject_id,source_id,original_video_id,split_group_id,audio_path,split,first_id
FFPP_0001139,FaceForensics++,Deepfakes/139_130.mp4,1,378,600,480,h264,0.53,Deepfakes,Deepfakes,,ORIG_130,ORIG_139,PAIR_ORIG_130_ORIG_139,,,139
FFPP_0001140,FaceForensics++,Deepfakes/140_143.mp4,1,485,640,480,h264,2.28,Deepfakes,Deepfakes,,ORIG_143,ORIG_140,PAIR_ORIG_140_ORIG_143,,,140
FFPP_0001141,FaceForensics++,Deepfakes/141_161.mp4,1,508,854,480,h264,1.14,Deepfakes,Deepfakes,,ORIG_161,ORIG_141,PAIR_ORIG_141_ORIG_161,,,141
FFPP_0001142,FaceForensics++,Deepfakes/142_138.mp4,1,962,600,480,h264,1.35,Deepfakes,Deepfakes,,ORIG_138,ORIG_142,PAIR_ORIG_138_ORIG_142,,,142
FFPP_0001143,FaceForensics++,Deepfakes/143_140.mp4,1,414,640,480,h264,0.67,Deepfakes,Deepfakes,,ORIG_140,ORIG_143,PAIR_ORIG_140_ORIG_143,,,143
FFPP_0001144,FaceForensics++,Deepfakes/144_122.mp4,1,344,1280,720,h264,1.06,Deepfakes,Deepfakes,,ORIG_122,ORIG_144,PAIR_ORIG_122_ORIG_144,,,144
FFPP_0001145,FaceForensics++,Deepfakes/145_299.mp4,1,475,600,480,h264,0.57,Deepfakes,Deepfakes,,ORIG_299,ORIG_145,PAIR_ORIG_145_ORIG_299,,,145
FFPP_0001146,FaceForensics++,Deepfakes/146_256.mp4,1,1003,1280,720,h264,6.44,Deepfakes,Deepfakes,,ORIG_256,ORIG_146,PAIR_ORIG_146_ORIG_256,,,146
FFPP_0001147,FaceForensics++,Deepfakes/147_055.mp4,1,667,600,480,h264,1.27,Deepfakes,Deepfakes,,ORIG_055,ORIG_147,PAIR_ORIG_055_ORIG_147,,,147
FFPP_0001148,FaceForensics++,Deepfakes/148_133.mp4,1,475,640,480,h264,0.74,Deepfakes,Deepfakes,,ORIG_133,ORIG_148,PAIR_ORIG_133_ORIG_148,,,148
FFPP_0001149,FaceForensics++,Deepfakes/149_152.mp4,1,363,854,480,h264,0.88,Deepfakes,Deepfakes,,ORIG_152,ORIG_149,PAIR_ORIG_149_ORIG_152,,,149
FFPP_0001150,FaceForensics++,Deepfakes/150_153.mp4,1,456,854,480,h264,0.58,Deepfakes,Deepfakes,,ORIG_153,ORIG_150,PAIR_ORIG_150_ORIG_153,,,150
FFPP_0001151,FaceForensics++,Deepfakes/151_225.mp4,1,347,1280,720,h264,2.08,Deepfakes,Deepfakes,,ORIG_225,ORIG_151,PAIR_ORIG_151_ORIG_225,,,151
FFPP_0001152,FaceForensics++,Deepfakes/152_149.mp4,1,313,656,480,h264,0.67,Deepfakes,Deepfakes,,ORIG_149,ORIG_152,PAIR_ORIG_149_ORIG_152,,,152
FFPP_0001153,FaceForensics++,Deepfakes/153_150.mp4,1,732,640,480,h264,2.02,Deepfakes,Deepfakes,,ORIG_150,ORIG_153,PAIR_ORIG_150_ORIG_153,,,153
FFPP_0001154,FaceForensics++,Deepfakes/154_386.mp4,1,594,1280,720,h264,2.77,Deepfakes,Deepfakes,,ORIG_386,ORIG_154,PAIR_ORIG_154_ORIG_386,,,154
FFPP_0001155,FaceForensics++,Deepfakes/155_576.mp4,1,829,854,480,h264,2.01,Deepfakes,Deepfakes,,ORIG_576,ORIG_155,PAIR_ORIG_155_ORIG_576,,,155
FFPP_0001156,FaceForensics++,Deepfakes/156_243.mp4,1,518,640,480,h264,1.12,Deepfakes,Deepfakes,,ORIG_243,ORIG_156,PAIR_ORIG_156_ORIG_243,,,156
FFPP_0001157,FaceForensics++,Deepfakes/157_245.mp4,1,486,656,480,h264,0.71,Deepfakes,Deepfakes,,ORIG_245,ORIG_157,PAIR_ORIG_157_ORIG_245,,,157
FFPP_0001158,FaceForensics++,Deepfakes/158_379.mp4,1,444,640,480,h264,0.75,Deepfakes,Deepfakes,,ORIG_379,ORIG_158,PAIR_ORIG_158_ORIG_379,,,158
FFPP_0001159,FaceForensics++,Deepfakes/159_175.mp4,1,325,600,480,h264,0.9,Deepfakes,Deepfakes,,ORIG_175,ORIG_159,PAIR_ORIG_159_ORIG_175,,,159
FFPP_0001160,FaceForensics++,Deepfakes/160_928.mp4,1,534,1280,720,h264,2.12,Deepfakes,Deepfakes,,ORIG_928,ORIG_160,PAIR_ORIG_160_ORIG_928,,,160
FFPP_0001161,FaceForensics++,Deepfakes/161_141.mp4,1,369,640,480,h264,0.63,Deepfakes,Deepfakes,,ORIG_141,ORIG_161,PAIR_ORIG_141_ORIG_161,,,161
FFPP_0001162,FaceForensics++,Deepfakes/162_330.mp4,1,685,1280,720,h264,2.81,Deepfakes,Deepfakes,,ORIG_330,ORIG_162,PAIR_ORIG_162_ORIG_330,,,162
FFPP_0001163,FaceForensics++,Deepfakes/163_031.mp4,1,304,1280,720,h264,0.84,Deepfakes,Deepfakes,,ORIG_031,ORIG_163,PAIR_ORIG_031_ORIG_163,,,163
FFPP_0001164,FaceForensics++,Deepfakes/164_216.mp4,1,1021,854,480,h264,2.61,Deepfakes,Deepfakes,,ORIG_216,ORIG_164,PAIR_ORIG_164_ORIG_216,,,164
FFPP_0001165,FaceForensics++,Deepfakes/165_137.mp4,1,387,656,480,h264,0.66,Deepfakes,Deepfakes,,ORIG_137,ORIG_165,PAIR_ORIG_137_ORIG_165,,,165
FFPP_0001166,FaceForensics++,Deepfakes/166_167.mp4,1,756,640,480,h264,1.2,Deepfakes,Deepfakes,,ORIG_167,ORIG_166,PAIR_ORIG_166_ORIG_167,,,166
FFPP_0001167,FaceForensics++,Deepfakes/167_166.mp4,1,341,854,480,h264,0.83,Deepfakes,Deepfakes,,ORIG_166,ORIG_167,PAIR_ORIG_166_ORIG_167,,,167
FFPP_0001168,FaceForensics++,Deepfakes/168_222.mp4,1,1228,640,480,h264,1.58,Deepfakes,Deepfakes,,ORIG_222,ORIG_168,PAIR_ORIG_168_ORIG_222,,,168
FFPP_0001169,FaceForensics++,Deepfakes/169_227.mp4,1,649,640,480,h264,0.91,Deepfakes,Deepfakes,,ORIG_227,ORIG_169,PAIR_ORIG_169_ORIG_227,,,169
FFPP_0001170,FaceForensics++,Deepfakes/170_186.mp4,1,504,1920,1080,h264,4.02,Deepfakes,Deepfakes,,ORIG_186,ORIG_170,PAIR_ORIG_170_ORIG_186,,,170
FFPP_0001171,FaceForensics++,Deepfakes/171_173.mp4,1,541,1280,720,h264,2.54,Deepfakes,Deepfakes,,ORIG_173,ORIG_171,PAIR_ORIG_171_ORIG_173,,,171
FFPP_0001172,FaceForensics++,Deepfakes/172_582.mp4,1,752,640,480,h264,1.13,Deepfakes,Deepfakes,,ORIG_582,ORIG_172,PAIR_ORIG_172_ORIG_582,,,172
FFPP_0001173,FaceForensics++,Deepfakes/173_171.mp4,1,721,1280,720,h264,3.83,Deepfakes,Deepfakes,,ORIG_171,ORIG_173,PAIR_ORIG_171_ORIG_173,,,173
FFPP_0001174,FaceForensics++,Deepfakes/174_964.mp4,1,414,1280,720,h264,1.03,Deepfakes,Deepfakes,,ORIG_964,ORIG_174,PAIR_ORIG_174_ORIG_964,,,174
FFPP_0001175,FaceForensics++,Deepfakes/175_159.mp4,1,504,640,480,h264,1.1,Deepfakes,Deepfakes,,ORIG_159,ORIG_175,PAIR_ORIG_159_ORIG_175,,,175
FFPP_0001176,FaceForensics++,Deepfakes/176_190.mp4,1,376,1920,1080,h264,4.4,Deepfakes,Deepfakes,,ORIG_190,ORIG_176,PAIR_ORIG_176_ORIG_190,,,176
FFPP_0001177,FaceForensics++,Deepfakes/177_211.mp4,1,410,854,480,h264,1.09,Deepfakes,Deepfakes,,ORIG_211,ORIG_177,PAIR_ORIG_177_ORIG_211,,,177
FFPP_0001178,FaceForensics++,Deepfakes/178_598.mp4,1,521,640,480,h264,0.52,Deepfakes,Deepfakes,,ORIG_598,ORIG_178,PAIR_ORIG_178_ORIG_598,,,178
FFPP_0001179,FaceForensics++,Deepfakes/179_212.mp4,1,1260,640,480,h264,1.81,Deepfakes,Deepfakes,,ORIG_212,ORIG_179,PAIR_ORIG_179_ORIG_212,,,179
FFPP_0001180,FaceForensics++,Deepfakes/180_105.mp4,1,569,640,480,h264,1.24,Deepfakes,Deepfakes,,ORIG_105,ORIG_180,PAIR_ORIG_105_ORIG_180,,,180
FFPP_0001181,FaceForensics++,Deepfakes/181_199.mp4,1,478,640,480,h264,0.7,Deepfakes,Deepfakes,,ORIG_199,ORIG_181,PAIR_ORIG_181_ORIG_199,,,181
FFPP_0001182,FaceForensics++,Deepfakes/182_242.mp4,1,620,1280,720,h264,2.19,Deepfakes,Deepfakes,,ORIG_242,ORIG_182,PAIR_ORIG_182_ORIG_242,,,182
FFPP_0001183,FaceForensics++,Deepfakes/183_253.mp4,1,390,1280,720,h264,1.36,Deepfakes,Deepfakes,,ORIG_253,ORIG_183,PAIR_ORIG_183_ORIG_253,,,183
FFPP_0001184,FaceForensics++,Deepfakes/184_205.mp4,1,1254,1280,720,h264,1.85,Deepfakes,Deepfakes,,ORIG_205,ORIG_184,PAIR_ORIG_184_ORIG_205,,,184
FFPP_0001185,FaceForensics++,Deepfakes/185_276.mp4,1,875,854,480,h264,2.24,Deepfakes,Deepfakes,,ORIG_276,ORIG_185,PAIR_ORIG_185_ORIG_276,,,185
FFPP_0001186,FaceForensics++,Deepfakes/186_170.mp4,1,334,1920,1080,h264,5.07,Deepfakes,Deepfakes,,ORIG_170,ORIG_186,PAIR_ORIG_170_ORIG_186,,,186
FFPP_0001187,FaceForensics++,Deepfakes/187_234.mp4,1,986,1280,720,h264,5.56,Deepfakes,Deepfakes,,ORIG_234,ORIG_187,PAIR_ORIG_187_ORIG_234,,,187
FFPP_0001188,FaceForensics++,Deepfakes/188_191.mp4,1,310,1280,720,h264,1.32,Deepfakes,Deepfakes,,ORIG_191,ORIG_188,PAIR_ORIG_188_ORIG_191,,,188
FFPP_0001189,FaceForensics++,Deepfakes/189_200.mp4,1,512,640,480,h264,1.58,Deepfakes,Deepfakes,,ORIG_200,ORIG_189,PAIR_ORIG_189_ORIG_200,,,189
FFPP_0001190,FaceForensics++,Deepfakes/190_176.mp4,1,331,1920,1080,h264,2.66,Deepfakes,Deepfakes,,ORIG_176,ORIG_190,PAIR_ORIG_176_ORIG_190,,,190
FFPP_0001191,FaceForensics++,Deepfakes/191_188.mp4,1,372,1920,1080,h264,3.81,Deepfakes,Deepfakes,,ORIG_188,ORIG_191,PAIR_ORIG_188_ORIG_191,,,191
FFPP_0001192,FaceForensics++,Deepfakes/192_134.mp4,1,287,1280,720,h264,0.89,Deepfakes,Deepfakes,,ORIG_134,ORIG_192,PAIR_ORIG_134_ORIG_192,,,192
FFPP_0001193,FaceForensics++,Deepfakes/193_030.mp4,1,372,1920,1080,h264,4.68,Deepfakes,Deepfakes,,ORIG_030,ORIG_193,PAIR_ORIG_030_ORIG_193,,,193
FFPP_0001194,FaceForensics++,Deepfakes/194_235.mp4,1,567,640,480,h264,0.96,Deepfakes,Deepfakes,,ORIG_235,ORIG_194,PAIR_ORIG_194_ORIG_235,,,194
FFPP_0001195,FaceForensics++,Deepfakes/195_442.mp4,1,333,1280,720,h264,1.24,Deepfakes,Deepfakes,,ORIG_442,ORIG_195,PAIR_ORIG_195_ORIG_442,,,195
FFPP_0001196,FaceForensics++,Deepfakes/196_310.mp4,1,426,656,480,h264,0.57,Deepfakes,Deepfakes,,ORIG_310,ORIG_196,PAIR_ORIG_196_ORIG_310,,,196
FFPP_0001197,FaceForensics++,Deepfakes/197_224.mp4,1,880,640,480,h264,1.53,Deepfakes,Deepfakes,,ORIG_224,ORIG_197,PAIR_ORIG_197_ORIG_224,,,197
FFPP_0001198,FaceForensics++,Deepfakes/198_106.mp4,1,392,720,480,h264,0.63,Deepfakes,Deepfakes,,ORIG_106,ORIG_198,PAIR_ORIG_106_ORIG_198,,,198
FFPP_0001199,FaceForensics++,Deepfakes/199_181.mp4,1,368,1280,720,h264,1.14,Deepfakes,Deepfakes,,ORIG_181,ORIG_199,PAIR_ORIG_181_ORIG_199,,,199
FFPP_0001200,FaceForensics++,Deepfakes/200_189.mp4,1,719,854,480,h264,2.61,Deepfakes,Deepfakes,,ORIG_189,ORIG_200,PAIR_ORIG_189_ORIG_200,,,200
FFPP_0001201,FaceForensics++,Deepfakes/201_203.mp4,1,863,656,480,h264,1.85,Deepfakes,Deepfakes,,ORIG_203,ORIG_201,PAIR_ORIG_201_ORIG_203,,,201
FFPP_0001202,FaceForensics++,Deepfakes/202_348.mp4,1,323,854,480,h264,0.66,Deepfakes,Deepfakes,,ORIG_348,ORIG_202,PAIR_ORIG_202_ORIG_348,,,202
FFPP_0001203,FaceForensics++,Deepfakes/203_201.mp4,1,446,640,480,h264,1.35,Deepfakes,Deepfakes,,ORIG_201,ORIG_203,PAIR_ORIG_201_ORIG_203,,,203
FFPP_0001204,FaceForensics++,Deepfakes/204_230.mp4,1,515,960,720,h264,2.01,Deepfakes,Deepfakes,,ORIG_230,ORIG_204,PAIR_ORIG_204_ORIG_230,,,204
FFPP_0001205,FaceForensics++,Deepfakes/205_184.mp4,1,307,854,480,h264,0.85,Deepfakes,Deepfakes,,ORIG_184,ORIG_205,PAIR_ORIG_184_ORIG_205,,,205
FFPP_0001206,FaceForensics++,Deepfakes/206_221.mp4,1,714,656,480,h264,0.72,Deepfakes,Deepfakes,,ORIG_221,ORIG_206,PAIR_ORIG_206_ORIG_221,,,206
FFPP_0001207,FaceForensics++,Deepfakes/207_908.mp4,1,346,1920,1080,h264,2.95,Deepfakes,Deepfakes,,ORIG_908,ORIG_207,PAIR_ORIG_207_ORIG_908,,,207
FFPP_0001208,FaceForensics++,Deepfakes/208_215.mp4,1,465,640,480,h264,1.12,Deepfakes,Deepfakes,,ORIG_215,ORIG_208,PAIR_ORIG_208_ORIG_215,,,208
FFPP_0001209,FaceForensics++,Deepfakes/209_016.mp4,1,337,854,480,h264,1.23,Deepfakes,Deepfakes,,ORIG_016,ORIG_209,PAIR_ORIG_016_ORIG_209,,,209
FFPP_0001210,FaceForensics++,Deepfakes/210_241.mp4,1,839,654,480,h264,1.78,Deepfakes,Deepfakes,,ORIG_241,ORIG_210,PAIR_ORIG_210_ORIG_241,,,210
FFPP_0001211,FaceForensics++,Deepfakes/211_177.mp4,1,527,1280,720,h264,2.58,Deepfakes,Deepfakes,,ORIG_177,ORIG_211,PAIR_ORIG_177_ORIG_211,,,211
FFPP_0001212,FaceForensics++,Deepfakes/212_179.mp4,1,415,854,480,h264,0.66,Deepfakes,Deepfakes,,ORIG_179,ORIG_212,PAIR_ORIG_179_ORIG_212,,,212
FFPP_0001213,FaceForensics++,Deepfakes/213_083.mp4,1,378,1280,720,h264,1.84,Deepfakes,Deepfakes,,ORIG_083,ORIG_213,PAIR_ORIG_083_ORIG_213,,,213
FFPP_0001214,FaceForensics++,Deepfakes/214_255.mp4,1,462,854,480,h264,1.46,Deepfakes,Deepfakes,,ORIG_255,ORIG_214,PAIR_ORIG_214_ORIG_255,,,214
FFPP_0001215,FaceForensics++,Deepfakes/215_208.mp4,1,588,720,480,h264,1.02,Deepfakes,Deepfakes,,ORIG_208,ORIG_215,PAIR_ORIG_208_ORIG_215,,,215
FFPP_0001216,FaceForensics++,Deepfakes/216_164.mp4,1,476,644,480,h264,0.97,Deepfakes,Deepfakes,,ORIG_164,ORIG_216,PAIR_ORIG_164_ORIG_216,,,216
FFPP_0001217,FaceForensics++,Deepfakes/217_117.mp4,1,702,1920,1080,h264,6.71,Deepfakes,Deepfakes,,ORIG_117,ORIG_217,PAIR_ORIG_117_ORIG_217,,,217
FFPP_0001218,FaceForensics++,Deepfakes/218_239.mp4,1,353,640,480,h264,0.46,Deepfakes,Deepfakes,,ORIG_239,ORIG_218,PAIR_ORIG_218_ORIG_239,,,218
FFPP_0001219,FaceForensics++,Deepfakes/219_220.mp4,1,350,1280,720,h264,2.0,Deepfakes,Deepfakes,,ORIG_220,ORIG_219,PAIR_ORIG_219_ORIG_220,,,219
FFPP_0001220,FaceForensics++,Deepfakes/220_219.mp4,1,357,720,480,h264,0.76,Deepfakes,Deepfakes,,ORIG_219,ORIG_220,PAIR_ORIG_219_ORIG_220,,,220
FFPP_0001221,FaceForensics++,Deepfakes/221_206.mp4,1,718,1280,720,h264,2.68,Deepfakes,Deepfakes,,ORIG_206,ORIG_221,PAIR_ORIG_206_ORIG_221,,,221
FFPP_0001222,FaceForensics++,Deepfakes/222_168.mp4,1,407,640,480,h264,0.84,Deepfakes,Deepfakes,,ORIG_168,ORIG_222,PAIR_ORIG_168_ORIG_222,,,222
FFPP_0001223,FaceForensics++,Deepfakes/223_586.mp4,1,336,1920,1080,h264,1.81,Deepfakes,Deepfakes,,ORIG_586,ORIG_223,PAIR_ORIG_223_ORIG_586,,,223
FFPP_0001224,FaceForensics++,Deepfakes/224_197.mp4,1,488,640,480,h264,1.81,Deepfakes,Deepfakes,,ORIG_197,ORIG_224,PAIR_ORIG_197_ORIG_224,,,224
FFPP_0001225,FaceForensics++,Deepfakes/225_151.mp4,1,304,1280,720,h264,1.18,Deepfakes,Deepfakes,,ORIG_151,ORIG_225,PAIR_ORIG_151_ORIG_225,,,225
FFPP_0001226,FaceForensics++,Deepfakes/226_491.mp4,1,328,1280,720,h264,1.24,Deepfakes,Deepfakes,,ORIG_491,ORIG_226,PAIR_ORIG_226_ORIG_491,,,226
FFPP_0001227,FaceForensics++,Deepfakes/227_169.mp4,1,441,1280,720,h264,1.37,Deepfakes,Deepfakes,,ORIG_169,ORIG_227,PAIR_ORIG_169_ORIG_227,,,227
FFPP_0001228,FaceForensics++,Deepfakes/228_289.mp4,1,556,854,480,h264,0.72,Deepfakes,Deepfakes,,ORIG_289,ORIG_228,PAIR_ORIG_228_ORIG_289,,,228
FFPP_0001229,FaceForensics++,Deepfakes/229_247.mp4,1,392,854,480,h264,0.68,Deepfakes,Deepfakes,,ORIG_247,ORIG_229,PAIR_ORIG_229_ORIG_247,,,229
FFPP_0001230,FaceForensics++,Deepfakes/230_204.mp4,1,372,1280,720,h264,1.37,Deepfakes,Deepfakes,,ORIG_204,ORIG_230,PAIR_ORIG_204_ORIG_230,,,230
FFPP_0001231,FaceForensics++,Deepfakes/231_663.mp4,1,573,720,480,h264,0.97,Deepfakes,Deepfakes,,ORIG_663,ORIG_231,PAIR_ORIG_231_ORIG_663,,,231
FFPP_0001232,FaceForensics++,Deepfakes/232_248.mp4,1,574,720,480,h264,1.52,Deepfakes,Deepfakes,,ORIG_248,ORIG_232,PAIR_ORIG_232_ORIG_248,,,232
FFPP_0001233,FaceForensics++,Deepfakes/233_995.mp4,1,675,1280,720,h264,2.61,Deepfakes,Deepfakes,,ORIG_995,ORIG_233,PAIR_ORIG_233_ORIG_995,,,233
FFPP_0001234,FaceForensics++,Deepfakes/234_187.mp4,1,528,1280,720,h264,1.49,Deepfakes,Deepfakes,,ORIG_187,ORIG_234,PAIR_ORIG_187_ORIG_234,,,234
FFPP_0001235,FaceForensics++,Deepfakes/235_194.mp4,1,312,854,480,h264,1.31,Deepfakes,Deepfakes,,ORIG_194,ORIG_235,PAIR_ORIG_194_ORIG_235,,,235
FFPP_0001236,FaceForensics++,Deepfakes/236_237.mp4,1,651,656,480,h264,1.43,Deepfakes,Deepfakes,,ORIG_237,ORIG_236,PAIR_ORIG_236_ORIG_237,,,236
FFPP_0001237,FaceForensics++,Deepfakes/237_236.mp4,1,757,1280,720,h264,3.11,Deepfakes,Deepfakes,,ORIG_236,ORIG_237,PAIR_ORIG_236_ORIG_237,,,237
FFPP_0001238,FaceForensics++,Deepfakes/238_282.mp4,1,622,640,480,h264,0.87,Deepfakes,Deepfakes,,ORIG_282,ORIG_238,PAIR_ORIG_238_ORIG_282,,,238
FFPP_0001239,FaceForensics++,Deepfakes/239_218.mp4,1,588,640,480,h264,1.47,Deepfakes,Deepfakes,,ORIG_218,ORIG_239,PAIR_ORIG_218_ORIG_239,,,239
FFPP_0001240,FaceForensics++,Deepfakes/240_290.mp4,1,1274,720,480,h264,2.23,Deepfakes,Deepfakes,,ORIG_290,ORIG_240,PAIR_ORIG_240_ORIG_290,,,240
FFPP_0001241,FaceForensics++,Deepfakes/241_210.mp4,1,292,854,480,h264,0.59,Deepfakes,Deepfakes,,ORIG_210,ORIG_241,PAIR_ORIG_210_ORIG_241,,,241
FFPP_0001242,FaceForensics++,Deepfakes/242_182.mp4,1,331,640,480,h264,0.51,Deepfakes,Deepfakes,,ORIG_182,ORIG_242,PAIR_ORIG_182_ORIG_242,,,242
FFPP_0001243,FaceForensics++,Deepfakes/243_156.mp4,1,387,1280,720,h264,2.24,Deepfakes,Deepfakes,,ORIG_156,ORIG_243,PAIR_ORIG_156_ORIG_243,,,243
FFPP_0001244,FaceForensics++,Deepfakes/244_822.mp4,1,557,1920,1080,h264,4.64,Deepfakes,Deepfakes,,ORIG_822,ORIG_244,PAIR_ORIG_244_ORIG_822,,,244
FFPP_0001245,FaceForensics++,Deepfakes/245_157.mp4,1,334,640,480,h264,0.67,Deepfakes,Deepfakes,,ORIG_157,ORIG_245,PAIR_ORIG_157_ORIG_245,,,245
FFPP_0001246,FaceForensics++,Deepfakes/246_258.mp4,1,496,1280,720,h264,1.87,Deepfakes,Deepfakes,,ORIG_258,ORIG_246,PAIR_ORIG_246_ORIG_258,,,246
FFPP_0001247,FaceForensics++,Deepfakes/247_229.mp4,1,399,656,480,h264,1.19,Deepfakes,Deepfakes,,ORIG_229,ORIG_247,PAIR_ORIG_229_ORIG_247,,,247
FFPP_0001248,FaceForensics++,Deepfakes/248_232.mp4,1,496,1280,720,h264,2.14,Deepfakes,Deepfakes,,ORIG_232,ORIG_248,PAIR_ORIG_232_ORIG_248,,,248
FFPP_0001249,FaceForensics++,Deepfakes/249_280.mp4,1,632,854,480,h264,1.52,Deepfakes,Deepfakes,,ORIG_280,ORIG_249,PAIR_ORIG_249_ORIG_280,,,249
FFPP_0001250,FaceForensics++,Deepfakes/250_461.mp4,1,564,1280,720,h264,2.52,Deepfakes,Deepfakes,,ORIG_461,ORIG_250,PAIR_ORIG_250_ORIG_461,,,250
FFPP_0001251,FaceForensics++,Deepfakes/251_375.mp4,1,346,1920,1080,h264,2.46,Deepfakes,Deepfakes,,ORIG_375,ORIG_251,PAIR_ORIG_251_ORIG_375,,,251
FFPP_0001252,FaceForensics++,Deepfakes/252_266.mp4,1,572,800,480,h264,1.67,Deepfakes,Deepfakes,,ORIG_266,ORIG_252,PAIR_ORIG_252_ORIG_266,,,252
FFPP_0001253,FaceForensics++,Deepfakes/253_183.mp4,1,501,1280,720,h264,1.55,Deepfakes,Deepfakes,,ORIG_183,ORIG_253,PAIR_ORIG_183_ORIG_253,,,253
FFPP_0001254,FaceForensics++,Deepfakes/254_261.mp4,1,427,1280,720,h264,1.31,Deepfakes,Deepfakes,,ORIG_261,ORIG_254,PAIR_ORIG_254_ORIG_261,,,254
FFPP_0001255,FaceForensics++,Deepfakes/255_214.mp4,1,470,1280,720,h264,1.88,Deepfakes,Deepfakes,,ORIG_214,ORIG_255,PAIR_ORIG_214_ORIG_255,,,255
FFPP_0001256,FaceForensics++,Deepfakes/256_146.mp4,1,546,1280,720,h264,2.35,Deepfakes,Deepfakes,,ORIG_146,ORIG_256,PAIR_ORIG_146_ORIG_256,,,256
FFPP_0001257,FaceForensics++,Deepfakes/257_420.mp4,1,763,656,480,h264,2.19,Deepfakes,Deepfakes,,ORIG_420,ORIG_257,PAIR_ORIG_257_ORIG_420,,,257
FFPP_0001258,FaceForensics++,Deepfakes/258_246.mp4,1,498,1280,720,h264,3.1,Deepfakes,Deepfakes,,ORIG_246,ORIG_258,PAIR_ORIG_246_ORIG_258,,,258
FFPP_0001259,FaceForensics++,Deepfakes/259_345.mp4,1,444,640,480,h264,1.1,Deepfakes,Deepfakes,,ORIG_345,ORIG_259,PAIR_ORIG_259_ORIG_345,,,259
FFPP_0001260,FaceForensics++,Deepfakes/260_331.mp4,1,302,640,480,h264,0.47,Deepfakes,Deepfakes,,ORIG_331,ORIG_260,PAIR_ORIG_260_ORIG_331,,,260
FFPP_0001261,FaceForensics++,Deepfakes/261_254.mp4,1,677,600,480,h264,0.71,Deepfakes,Deepfakes,,ORIG_254,ORIG_261,PAIR_ORIG_254_ORIG_261,,,261
FFPP_0001262,FaceForensics++,Deepfakes/262_301.mp4,1,397,600,480,h264,0.7,Deepfakes,Deepfakes,,ORIG_301,ORIG_262,PAIR_ORIG_262_ORIG_301,,,262
FFPP_0001263,FaceForensics++,Deepfakes/263_284.mp4,1,300,1280,720,h264,1.54,Deepfakes,Deepfakes,,ORIG_284,ORIG_263,PAIR_ORIG_263_ORIG_284,,,263
FFPP_0001264,FaceForensics++,Deepfakes/264_271.mp4,1,455,854,480,h264,0.63,Deepfakes,Deepfakes,,ORIG_271,ORIG_264,PAIR_ORIG_264_ORIG_271,,,264
FFPP_0001265,FaceForensics++,Deepfakes/265_475.mp4,1,552,1920,1080,h264,6.23,Deepfakes,Deepfakes,,ORIG_475,ORIG_265,PAIR_ORIG_265_ORIG_475,,,265
FFPP_0001266,FaceForensics++,Deepfakes/266_252.mp4,1,465,720,480,h264,1.35,Deepfakes,Deepfakes,,ORIG_252,ORIG_266,PAIR_ORIG_252_ORIG_266,,,266
FFPP_0001267,FaceForensics++,Deepfakes/267_286.mp4,1,306,1280,720,h264,1.63,Deepfakes,Deepfakes,,ORIG_286,ORIG_267,PAIR_ORIG_267_ORIG_286,,,267
FFPP_0001268,FaceForensics++,Deepfakes/268_269.mp4,1,1465,654,480,h264,3.64,Deepfakes,Deepfakes,,ORIG_269,ORIG_268,PAIR_ORIG_268_ORIG_269,,,268
FFPP_0001269,FaceForensics++,Deepfakes/269_268.mp4,1,387,640,480,h264,0.71,Deepfakes,Deepfakes,,ORIG_268,ORIG_269,PAIR_ORIG_268_ORIG_269,,,269
FFPP_0001270,FaceForensics++,Deepfakes/270_297.mp4,1,311,656,480,h264,0.79,Deepfakes,Deepfakes,,ORIG_297,ORIG_270,PAIR_ORIG_270_ORIG_297,,,270
FFPP_0001271,FaceForensics++,Deepfakes/271_264.mp4,1,490,640,480,h264,1.33,Deepfakes,Deepfakes,,ORIG_264,ORIG_271,PAIR_ORIG_264_ORIG_271,,,271
FFPP_0001272,FaceForensics++,Deepfakes/272_396.mp4,1,323,1280,720,h264,1.5,Deepfakes,Deepfakes,,ORIG_396,ORIG_272,PAIR_ORIG_272_ORIG_396,,,272
FFPP_0001273,FaceForensics++,Deepfakes/273_807.mp4,1,322,1280,720,h264,0.91,Deepfakes,Deepfakes,,ORIG_807,ORIG_273,PAIR_ORIG_273_ORIG_807,,,273
FFPP_0001274,FaceForensics++,Deepfakes/274_412.mp4,1,474,1280,720,h264,2.28,Deepfakes,Deepfakes,,ORIG_412,ORIG_274,PAIR_ORIG_274_ORIG_412,,,274
FFPP_0001275,FaceForensics++,Deepfakes/275_887.mp4,1,424,640,480,h264,0.84,Deepfakes,Deepfakes,,ORIG_887,ORIG_275,PAIR_ORIG_275_ORIG_887,,,275
FFPP_0001276,FaceForensics++,Deepfakes/276_185.mp4,1,331,656,480,h264,0.83,Deepfakes,Deepfakes,,ORIG_185,ORIG_276,PAIR_ORIG_185_ORIG_276,,,276
FFPP_0001277,FaceForensics++,Deepfakes/277_335.mp4,1,966,1280,720,h264,3.2,Deepfakes,Deepfakes,,ORIG_335,ORIG_277,PAIR_ORIG_277_ORIG_335,,,277
